Unnamed: 0,orig_plate,orig_row,orig_col,orig_col_row,keio_name,genotype,new_plate,new_row,new_col,new_col_row,successfully_transferred
1381,19,B,3,"['B', 3]",JW3737,yifE,15,F,5,"['F', 5]",no
1382,19,C,3,"['C', 3]",JW3738,yifB,15,G,5,"['G', 5]",no
1383,19,D,3,"['D', 3]",JW5597,rffC,15,H,5,"['H', 5]",no
1384,19,E,3,"['E', 3]",JW3779,cyaY,15,A,6,"['A', 6]",no
1385,19,F,3,"['F', 3]",wild_type,wild_type,15,B,6,"['B', 6]",no
1386,19,G,3,"['G', 3]",JW3785,yigB,15,C,6,"['C', 6]",no
1387,19,H,3,"['H', 3]",JW3790,yigF,15,D,6,"['D', 6]",no
1388,19,A,4,"['A', 4]",JW3809,rmuC,15,E,6,"['E', 6]",no
1389,19,B,4,"['B', 4]",JW3830,yihD,15,F,6,"['F', 6]",no
1390,19,C,4,"['C', 4]",JW3834,yihG,15,G,6,"['G', 6]",no
1391,19,D,4,"['D', 4]",JW3837,yihI,15,H,6,"['H', 6]",no
1392,19,E,4,"['E', 4]",JW3843,yihL,15,A,7,"['A', 7]",no
1393,19,F,4,"['F', 4]",JW3844,yihM,15,B,7,"['B', 7]",no
1394,19,G,4,"['G', 4]",JW3845,yihN,15,C,7,"['C', 7]",no
1395,19,H,4,"['H', 4]",JW3846,ompL,15,D,7,"['D', 7]",no
1396,19,A,5,"['A', 5]",wild_type,wild_type,15,E,7,"['E', 7]",no
1397,19,B,5,"['B', 5]",JW3850,yihR,15,F,7,"['F', 7]",no
1398,19,C,5,"['C', 5]",JW3852,yihT,15,G,7,"['G', 7]",no
1399,19,D,5,"['D', 5]",JW3853,yihU,15,H,7,"['H', 7]",no
1400,19,E,5,"['E', 5]",JW3859,yiiD,15,A,8,"['A', 8]",no
1401,19,F,5,"['F', 5]",JW3867,yiiG,15,B,8,"['B', 8]",no
1402,19,G,5,"['G', 5]",JW3871,frvA,15,C,8,"['C', 8]",no
1403,19,H,5,"['H', 5]",JW3886,fieF,15,D,8,"['D', 8]",no
1404,19,A,6,"['A', 6]",JW3892,yiiR,15,E,8,"['E', 8]",no
1405,19,B,6,"['B', 6]",JW3893,yiiS,15,F,8,"['F', 8]",no
1406,19,C,6,"['C', 6]",JW3899,yiiU,15,G,8,"['G', 8]",no
1407,19,D,6,"['D', 6]",JW3908,yiiX,15,H,8,"['H', 8]",no
1408,19,E,6,"['E', 6]",JW3916,yijF,15,A,9,"['A', 9]",no
1409,19,F,6,"['F', 6]",JW3927,yijP,15,B,9,"['B', 9]",no
1410,19,G,6,"['G', 6]",JW3936,yijD,15,C,9,"['C', 9]",no
1411,19,H,6,"['H', 6]",JW5548,nudC,15,D,9,"['D', 9]",no
1412,19,A,7,"['A', 7]",JW3963,yjaG,15,E,9,"['E', 9]",no
1413,19,B,7,"['B', 7]",JW3965,yjaH,15,F,9,"['F', 9]",no
1414,19,C,7,"['C', 7]",JW3972,yjaB,15,G,9,"['G', 9]",no
1415,19,D,7,"['D', 7]",JW3982,yjbC,15,H,9,"['H', 9]",no
1416,19,E,7,"['E', 7]",JW3983,yjbD,15,A,10,"['A', 10]",no
1417,19,F,7,"['F', 7]",JW3986,yjbE,15,B,10,"['B', 10]",no
1418,19,G,7,"['G', 7]",JW3988,yjbG,15,C,10,"['C', 10]",no
1419,19,H,7,"['H', 7]",JW3989,yjbH,15,D,10,"['D', 10]",no
1420,19,A,8,"['A', 8]",JW3990,yjbA,15,E,10,"['E', 10]",no
1421,19,B,8,"['B', 8]",JW3998,yjbI,15,F,10,"['F', 10]",no
1422,19,C,8,"['C', 8]",JW4005,yjbJ,15,G,10,"['G', 10]",no
1423,19,D,8,"['D', 8]",JW4007,yjbL,15,H,10,"['H', 10]",no
1424,19,E,8,"['E', 8]",JW4008,yjbM,15,A,11,"['A', 11]",no
1425,19,F,8,"['F', 8]",JW4017,yjbQ,15,B,11,"['B', 11]",no
1426,19,G,8,"['G', 8]",JW4018,yjbR,15,C,11,"['C', 11]",no
1427,19,H,8,"['H', 8]",JW4022,yjcC,15,D,11,"['D', 11]",no
1428,19,A,9,"['A', 9]",JW4025,yjcD,15,E,11,"['E', 11]",no
1429,19,B,9,"['B', 9]",JW4026,yjcE,15,F,11,"['F', 11]",no
1430,19,C,9,"['C', 9]",JW4027,yjcF,15,G,11,"['G', 11]",no
1431,19,D,9,"['D', 9]",JW4028,actP,15,H,11,"['H', 11]",no
1432,19,E,9,"['E', 9]",JW4029,yjcH,15,A,12,"['A', 12]",no
1433,19,F,9,"['F', 9]",JW4039,yjcO,15,B,12,"['B', 12]",no
1434,19,G,9,"['G', 9]",JW4041,yjcP,15,C,12,"['C', 12]",no
1435,19,H,9,"['H', 9]",JW4043,yjcR,15,D,12,"['D', 12]",no
1436,19,A,10,"['A', 10]",JW4069,phnA,15,E,12,"['E', 12]",no
1437,19,B,10,"['B', 10]",JW4070,yjdA,15,F,12,"['F', 12]",no
1438,19,C,10,"['C', 10]",JW4076,adiC,15,G,12,"['G', 12]",no
1439,19,D,10,"['D', 10]",JW4082,yjdF,15,H,12,"['H', 12]",no
1440,19,E,10,"['E', 10]",JW4087,yjdI,16,A,1,"['A', 1]",no
1441,19,F,10,"['F', 10]",JW4088,yjdJ,16,B,1,"['B', 1]",no
1442,19,G,10,"['G', 10]",JW4089,yjdK,16,C,1,"['C', 1]",no
1443,19,H,10,"['H', 10]",JW4091,yjdL,16,D,1,"['D', 1]",no
1444,19,A,11,"['A', 11]",JW4101,yjeH,16,E,1,"['E', 1]",no
1445,19,B,11,"['B', 11]",JW4105,yjeJ,16,F,1,"['F', 1]",no
1446,19,D,11,"['D', 11]",JW4118,yjeN,16,G,1,"['G', 1]",no
1447,19,E,11,"['E', 11]",JW4119,yjeO,16,H,1,"['H', 1]",no
1448,19,F,11,"['F', 11]",JW4120,yjeP,16,A,2,"['A', 2]",no
1449,19,G,11,"['G', 11]",JW4124,yjeS,16,B,2,"['B', 2]",no
1450,19,H,11,"['H', 11]",JW4134,yjeT,16,C,2,"['C', 2]",no
1451,19,A,12,"['A', 12]",JW4136,yjeB,16,D,2,"['D', 2]",no
1452,19,B,12,"['B', 12]",JW4138,rlmB,16,E,2,"['E', 2]",no
1453,19,C,12,"['C', 12]",JW4139,yjfI,16,F,2,"['F', 2]",no
1454,19,D,12,"['D', 12]",JW4140,yjfJ,16,G,2,"['G', 2]",no
1455,19,E,12,"['E', 12]",JW4141,yjfK,16,H,2,"['H', 2]",no
1456,19,G,12,"['G', 12]",JW4143,yjfM,16,A,3,"['A', 3]",no
1457,19,H,12,"['H', 12]",JW4144,yjfC,16,B,3,"['B', 3]",no
1458,20,A,1,"['A', 1]",JW4148,yjfP,16,C,3,"['C', 3]",no
1459,20,B,1,"['B', 1]",JW4149,ulaR,16,D,3,"['D', 3]",no
1460,20,C,1,"['C', 1]",wild_type,wild_type,16,E,3,"['E', 3]",no
1461,20,D,1,"['D', 1]",JW4162,yjfZ,16,F,3,"['F', 3]",no
1462,20,E,1,"['E', 1]",JW4167,ytfE,16,G,3,"['G', 3]",no
1463,20,F,1,"['F', 1]",JW4169,ytfG,16,H,3,"['H', 3]",no
1464,20,G,1,"['G', 1]",JW4175,ytfJ,16,A,4,"['A', 4]",no
1465,20,A,2,"['A', 2]",JW4179,ytfM,16,B,4,"['B', 4]",no
1466,20,B,2,"['B', 2]",JW4180,ytfN,16,C,4,"['C', 4]",no
1467,20,C,2,"['C', 2]",JW4181,ytfP,16,D,4,"['D', 4]",no
1468,20,D,2,"['D', 2]",JW4182,yzfA,16,E,4,"['E', 4]",no
1469,20,E,2,"['E', 2]",JW4186,ytfQ,16,F,4,"['F', 4]",no
1470,20,F,2,"['F', 2]",JW4193,yjgA,16,G,4,"['G', 4]",no
1471,20,G,2,"['G', 2]",JW4205,pyrL,16,H,4,"['H', 4]",no
1472,20,H,2,"['H', 2]",JW4206,yjgH,16,A,5,"['A', 5]",no
1473,20,A,3,"['A', 3]",JW4207,yjgI,16,B,5,"['B', 5]",no
1474,20,B,3,"['B', 3]",JW4212,yjgD,16,C,5,"['C', 5]",no
1475,20,C,3,"['C', 3]",JW4220,yjgR,16,D,5,"['D', 5]",no
1476,20,D,3,"['D', 3]",JW4258,yjhF,16,E,5,"['E', 5]",no
1477,20,E,3,"['E', 3]",JW4259,yjhG,16,F,5,"['F', 5]",no
1478,20,F,3,"['F', 3]",JW4261,yjhI,16,G,5,"['G', 5]",no
1479,20,G,3,"['G', 3]",JW4268,yjhP,16,H,5,"['H', 5]",no
1480,20,H,3,"['H', 3]",JW4269,yjhQ,16,A,6,"['A', 6]",no
1481,20,A,4,"['A', 4]",JW5968,yjhX,16,B,6,"['B', 6]",no
1482,20,B,4,"['B', 4]",JW4271,yjhR,16,C,6,"['C', 6]",no
1483,20,C,4,"['C', 4]",JW4288,yjiC,16,D,6,"['D', 6]",no
1484,20,D,4,"['D', 4]",JW4292,yjiG,16,E,6,"['E', 6]",no
1485,20,G,4,"['G', 4]",JW4299,yjiN,16,F,6,"['F', 6]",no
1486,20,H,4,"['H', 4]",JW4300,yjiO,16,G,6,"['G', 6]",no
1487,20,A,5,"['A', 5]",JW4303,yjiR,16,H,6,"['H', 6]",no
1488,20,B,5,"['B', 5]",JW4304,yjiS,16,A,7,"['A', 7]",no
1489,20,C,5,"['C', 5]",JW4316,yjiX,16,B,7,"['B', 7]",no
1490,20,D,5,"['D', 5]",JW4336,yjjG,16,C,7,"['C', 7]",no
1491,20,E,5,"['E', 5]",JW4340,yjjU,16,D,7,"['D', 7]",no
1492,20,F,5,"['F', 5]",JW4342,yjjW,16,E,7,"['E', 7]",no
1493,20,G,5,"['G', 5]",JW4343,yjjI,16,F,7,"['F', 7]",no
1494,20,H,5,"['H', 5]",JW4348,yjjJ,16,G,7,"['G', 7]",no
1495,20,A,6,"['A', 6]",JW4350,ytjB,16,H,7,"['H', 7]",no
1496,20,B,6,"['B', 6]",JW4354,yjjK,16,A,8,"['A', 8]",no
1497,20,C,6,"['C', 6]",wild_type,wild_type,16,B,8,"['B', 8]",no
1498,20,D,6,"['D', 6]",JW4366,yjtD,16,C,8,"['C', 8]",no
1499,20,E,6,"['E', 6]",JW0387,sbcC,16,D,8,"['D', 8]",no
1500,20,F,6,"['F', 6]",JW0456,priC,16,E,8,"['E', 8]",no
1501,20,G,6,"['G', 6]",JW0461,recR,16,F,8,"['F', 8]",no
1502,20,H,6,"['H', 6]",JW0674,seqA,16,G,8,"['G', 8]",no
1503,20,A,7,"['A', 7]",JW0698,phr,16,H,8,"['H', 8]",no
1504,20,B,7,"['B', 7]",JW1048,dinI,16,A,9,"['A', 9]",no
1505,20,C,7,"['C', 7]",JW1100,mfd,16,B,9,"['B', 9]",no
1506,20,D,7,"['D', 7]",JW1173,umuC,16,C,9,"['C', 9]",no
1507,20,E,7,"['E', 7]",JW1343,recT,16,D,9,"['D', 9]",no
1508,20,F,7,"['F', 7]",JW1355,ydaV,16,E,9,"['E', 9]",no
1509,20,G,7,"['G', 7]",JW1602,tus,16,F,9,"['F', 9]",no
1510,20,H,7,"['H', 7]",JW1752,topB,16,G,9,"['G', 9]",no
1511,20,A,8,"['A', 8]",JW1831,holE,16,H,9,"['H', 9]",no
1512,20,B,8,"['B', 8]",JW1850,ruvA,16,A,10,"['A', 10]",no
1513,20,C,8,"['C', 8]",JW1852,ruvC,16,B,10,"['B', 10]",no
1514,20,D,8,"['D', 8]",JW1854,nudB,16,C,10,"['C', 10]",no
1515,20,E,8,"['E', 8]",JW1944,dcm,16,D,10,"['D', 10]",no
1516,20,G,8,"['G', 8]",JW2053,alkA,16,E,10,"['E', 10]",no
1517,20,H,8,"['H', 8]",JW2200,alkB,16,F,10,"['F', 10]",no
1518,20,A,9,"['A', 9]",JW3835,polA,16,G,10,"['G', 10]",no
1519,20,C,9,"['C', 9]",JW4004,dinF,16,H,10,"['H', 10]",no
1520,20,D,9,"['D', 9]",JW4019,uvrA,16,A,11,"['A', 11]",no
1521,20,E,9,"['E', 9]",JW4128,mutL,16,B,11,"['B', 11]",no
1522,20,F,9,"['F', 9]",JW4159,priB,16,C,11,"['C', 11]",no
1523,20,G,9,"['G', 9]",JW4216,holC,16,D,11,"['D', 11]",no
1524,20,A,10,"['A', 10]",JW4312,hsdM,16,E,11,"['E', 11]",no
1525,20,B,10,"['B', 10]",JW4314,mrr,16,F,11,"['F', 11]",no
1526,20,E,10,"['E', 10]",JW0018,nhaA,16,G,11,"['G', 11]",no
1527,20,F,10,"['F', 10]",JW0044,yaaU,16,H,11,"['H', 11]",no
1528,20,G,10,"['G', 10]",wild_type,wild_type,16,A,12,"['A', 12]",no
1529,20,A,11,"['A', 11]",JW0102,hofC,16,B,12,"['B', 12]",no
1530,20,B,11,"['B', 11]",JW0103,hofB,16,C,12,"['C', 12]",no
1531,20,C,11,"['C', 11]",JW0108,aroP,16,D,12,"['D', 12]",no
1532,20,D,11,"['D', 11]",JW0123,yadG,16,E,12,"['E', 12]",no
1533,20,E,11,"['E', 11]",JW0147,fhuC,16,F,12,"['F', 12]",no
1534,20,F,11,"['F', 11]",JW0148,fhuD,16,G,12,"['G', 12]",no
1535,20,G,11,"['G', 11]",JW0149,fhuB,16,H,12,"['H', 12]",no
1536,20,H,11,"['H', 11]",JW0195,metN,17,A,1,"['A', 1]",no
1537,20,B,12,"['B', 12]",JW0327,codB,17,B,1,"['B', 1]",no
1538,20,C,12,"['C', 12]",JW0332,cynX,17,C,1,"['C', 1]",no
1539,20,D,12,"['D', 12]",JW0358,tauB,17,D,1,"['D', 1]",no
1540,20,E,12,"['E', 12]",JW0359,tauC,17,E,1,"['E', 1]",no
1541,20,F,12,"['F', 12]",JW0386,araJ,17,F,1,"['F', 1]",no
1542,20,G,12,"['G', 12]",JW0391,brnQ,17,G,1,"['G', 1]",no
1543,20,H,12,"['H', 12]",JW0438,mdlA,17,H,1,"['H', 1]",no
1544,21,A,1,"['A', 1]",JW0441,amtB,17,A,2,"['A', 2]",no
1545,21,B,1,"['B', 1]",JW0451,acrB,17,B,2,"['B', 2]",no
1546,21,C,1,"['C', 1]",JW0454,kefA,17,C,2,"['C', 2]",no
1547,21,D,1,"['D', 1]",JW0473,copA,17,D,2,"['D', 2]",no
1548,21,E,1,"['E', 1]",JW0475,ybaT,17,E,2,"['E', 2]",no
1549,21,F,1,"['F', 1]",JW0479,ybbL,17,F,2,"['F', 2]",no
1550,21,G,1,"['G', 1]",wild_type,wild_type,17,G,2,"['G', 2]",no
1551,21,H,1,"['H', 1]",JW0576,fes,17,H,2,"['H', 2]",no
1552,21,A,2,"['A', 2]",JW0579,fepE,17,A,3,"['A', 3]",no
1553,21,B,2,"['B', 2]",JW0580,fepC,17,B,3,"['B', 3]",no
1554,21,C,2,"['C', 2]",wild_type,wild_type,17,C,3,"['C', 3]",no
1555,21,D,2,"['D', 2]",JW0036,caiC,17,D,3,"['D', 3]",no
1556,21,E,2,"['E', 2]",JW0070,leuD,17,E,3,"['E', 3]",no
1557,21,F,2,"['F', 2]",JW0071,leuC,17,F,3,"['F', 3]",no
1558,21,G,2,"['G', 2]",JW0073,leuA,17,G,3,"['G', 3]",no
1559,21,A,3,"['A', 3]",JW0077,ilvH,17,H,3,"['H', 3]",no
1560,21,B,3,"['B', 3]",JW0232,proB,17,A,4,"['A', 4]",no
1561,21,C,3,"['C', 3]",JW0233,proA,17,B,4,"['B', 4]",no
1562,21,D,3,"['D', 3]",JW0253,mmuM,17,C,4,"['C', 4]",no
1563,21,E,3,"['E', 3]",JW0266,argF,17,D,4,"['D', 4]",no
1564,21,F,3,"['F', 3]",JW0377,proC,17,E,4,"['E', 4]",no
1565,21,G,3,"['G', 3]",JW0379,aroL,17,F,4,"['F', 4]",no
1566,21,H,3,"['H', 3]",JW0381,aroM,17,G,4,"['G', 4]",no
1567,21,A,4,"['A', 4]",JW0593,ybdL,17,H,4,"['H', 4]",no
1568,21,B,4,"['B', 4]",JW0854,ltaE,17,A,5,"['A', 5]",no
1569,21,C,4,"['C', 4]",JW0890,serC,17,B,5,"['B', 5]",no
1570,21,D,4,"['D', 4]",JW0891,aroA,17,C,5,"['C', 5]",no
1571,21,E,4,"['E', 4]",JW0911,aspC,17,D,5,"['D', 5]",no
1572,21,F,4,"['F', 4]",JW0989,wrbA,17,E,5,"['E', 5]",no
1573,21,G,4,"['G', 4]",JW1046,solA,17,F,5,"['F', 5]",no
1574,21,H,4,"['H', 4]",JW1252,trpA,17,G,5,"['G', 5]",no
1575,21,A,5,"['A', 5]",JW1253,trpB,17,H,5,"['H', 5]",no
1576,21,B,5,"['B', 5]",JW1255,trpD,17,A,6,"['A', 6]",no
1577,21,C,5,"['C', 5]",JW1256,trpE,17,B,6,"['B', 6]",no
1578,21,D,5,"['D', 5]",JW1295,puuE,17,C,6,"['C', 6]",no
1579,21,E,5,"['E', 5]",JW1383,paaA,17,D,6,"['D', 6]",no
1580,21,F,5,"['F', 5]",JW1384,paaB,17,E,6,"['E', 6]",no
1581,21,G,5,"['G', 5]",JW1385,paaC,17,F,6,"['F', 6]",no
1582,21,H,5,"['H', 5]",JW1387,paaE,17,G,6,"['G', 6]",no
1583,21,A,6,"['A', 6]",JW1391,paaI,17,H,6,"['H', 6]",no
1584,21,B,6,"['B', 6]",JW1392,paaJ,17,A,7,"['A', 7]",no
1585,21,C,6,"['C', 6]",JW1394,paaX,17,B,7,"['B', 7]",no
1586,21,D,6,"['D', 6]",JW1576,speG,17,C,7,"['C', 7]",no
1587,21,F,6,"['F', 6]",JW1694,aroH,17,D,7,"['D', 7]",no
1588,21,G,6,"['G', 6]",JW1733,astE,17,E,7,"['E', 7]",no
1589,21,H,6,"['H', 6]",JW1734,astB,17,F,7,"['F', 7]",no
1590,21,A,7,"['A', 7]",JW1736,astA,17,G,7,"['G', 7]",no
1591,21,C,7,"['C', 7]",JW1789,yeaU,17,H,7,"['H', 7]",no
1592,21,D,7,"['D', 7]",JW2001,hisG,17,A,8,"['A', 8]",no
1593,21,E,7,"['E', 7]",JW2002,hisD,17,B,8,"['B', 8]",no
1594,21,F,7,"['F', 7]",JW2003,hisC,17,C,8,"['C', 8]",no
1595,21,G,7,"['G', 7]",JW2007,hisF,17,D,8,"['D', 8]",no
1596,21,H,7,"['H', 7]",JW2008,hisI,17,E,8,"['E', 8]",no
1597,21,A,8,"['A', 8]",JW2028,wcaM,17,F,8,"['F', 8]",no
1598,21,B,8,"['B', 8]",JW2029,wcaL,17,G,8,"['G', 8]",no
1599,21,C,8,"['C', 8]",JW2043,wcaB,17,H,8,"['H', 8]",no
1600,21,E,8,"['E', 8]",JW2326,aroC,17,A,9,"['A', 9]",no
1601,21,F,8,"['F', 8]",JW2337,sixA,17,B,9,"['B', 9]",no
1602,21,G,8,"['G', 8]",JW2370,oxc,17,C,9,"['C', 9]",no
1603,21,H,8,"['H', 8]",JW2407,cysK,17,D,9,"['D', 9]",no
1604,21,A,9,"['A', 9]",JW2414,cysM,17,E,9,"['E', 9]",no
1605,21,B,9,"['B', 9]",JW2535,glyA,17,F,9,"['F', 9]",no
1606,21,C,9,"['C', 9]",JW2537,glnB,17,G,9,"['G', 9]",no
1607,21,D,9,"['D', 9]",JW2580,pheA,17,H,9,"['H', 9]",no
1608,21,E,9,"['E', 9]",JW2581,tyrA,17,A,10,"['A', 10]",no
1609,21,F,9,"['F', 9]",JW2582,aroF,17,B,10,"['B', 10]",no
1610,21,G,9,"['G', 9]",wild_type,wild_type,17,C,10,"['C', 10]",no
1611,21,H,9,"['H', 9]",JW2806,lysA,17,D,10,"['D', 10]",no
1612,21,A,10,"['A', 10]",JW2839,ygeX,17,E,10,"['E', 10]",no
1613,21,B,10,"['B', 10]",JW2880,serA,17,F,10,"['F', 10]",no
1614,21,C,10,"['C', 10]",JW2975,metC,17,G,10,"['G', 10]",no
1615,21,D,10,"['D', 10]",JW3194,nanA,17,H,10,"['H', 10]",no
1616,21,E,10,"['E', 10]",JW3242,aroE,17,A,11,"['A', 11]",no
1617,21,F,10,"['F', 10]",JW3322,argD,17,B,11,"['B', 11]",no
1618,21,G,10,"['G', 10]",JW5652,avtA,17,C,11,"['C', 11]",no
1619,21,H,10,"['H', 10]",JW3582,cysE,17,D,11,"['D', 11]",no
1620,21,A,11,"['A', 11]",JW3645,ilvN,17,E,11,"['E', 11]",no
1621,21,B,11,"['B', 11]",JW3646,ilvB,17,F,11,"['F', 11]",no
1622,21,C,11,"['C', 11]",JW3722,asnA,17,G,11,"['G', 11]",no
1623,21,D,11,"['D', 11]",JW3742,ilvM,17,H,11,"['H', 11]",no
1624,21,E,11,"['E', 11]",JW5606,ilvE,17,A,12,"['A', 12]",no
1625,21,F,11,"['F', 11]",JW3745,ilvA,17,B,12,"['B', 12]",no
1626,21,G,11,"['G', 11]",JW3805,metE,17,C,12,"['C', 12]",no
1627,21,H,11,"['H', 11]",JW3841,glnA,17,D,12,"['D', 12]",no
1628,21,A,12,"['A', 12]",JW3910,metB,17,E,12,"['E', 12]",no
1629,21,B,12,"['B', 12]",JW3929,argE,17,F,12,"['F', 12]",no
1630,21,C,12,"['C', 12]",JW3932,argH,17,G,12,"['G', 12]",no
1631,21,D,12,"['D', 12]",JW3973,metA,17,H,12,"['H', 12]",no
1632,21,E,12,"['E', 12]",wild_type,wild_type,18,A,1,"['A', 1]",no
1633,21,F,12,"['F', 12]",JW3984,lysC,18,B,1,"['B', 1]",no
1634,21,G,12,"['G', 12]",JW4013,alr,18,C,1,"['C', 1]",no
1635,21,H,12,"['H', 12]",JW4014,tyrB,18,D,1,"['D', 1]",no
1636,22,A,1,"['A', 1]",JW4351,serB,18,E,1,"['E', 1]",no
1637,22,B,1,"['B', 1]",JW4355,slt,18,F,1,"['F', 1]",no
1638,22,C,1,"['C', 1]",JW0051,pdxA,18,G,1,"['G', 1]",no
1639,22,D,1,"['D', 1]",JW0105,nadC,18,H,1,"['H', 1]",no
1640,22,E,1,"['E', 1]",JW0129,panC,18,A,2,"['A', 2]",no
1641,22,F,1,"['F', 1]",JW0130,panB,18,B,2,"['B', 2]",no
1642,22,H,1,"['H', 1]",JW0415,panE,18,C,2,"['C', 2]",no
1643,22,A,2,"['A', 2]",JW0578,entF,18,D,2,"['D', 2]",no
1644,22,B,2,"['B', 2]",JW0585,entC,18,E,2,"['E', 2]",no
1645,22,C,2,"['C', 2]",JW0586,entE,18,F,2,"['F', 2]",no
1646,22,D,2,"['D', 2]",JW0587,entB,18,G,2,"['G', 2]",no
1647,22,E,2,"['E', 2]",JW0623,lipA,18,H,2,"['H', 2]",no
1648,22,G,2,"['G', 2]",JW0733,nadA,18,A,3,"['A', 3]",no
1649,22,H,2,"['H', 2]",JW0757,bioA,18,B,3,"['B', 3]",no
1650,22,A,3,"['A', 3]",JW0758,bioB,18,C,3,"['C', 3]",no
1651,22,B,3,"['B', 3]",JW0759,bioF,18,D,3,"['D', 3]",no
1652,22,C,3,"['C', 3]",JW0760,bioC,18,E,3,"['E', 3]",no
1653,22,D,3,"['D', 3]",JW0761,bioD,18,F,3,"['F', 3]",no
1654,22,E,3,"['E', 3]",JW0765,moaB,18,G,3,"['G', 3]",no
1655,22,F,3,"['F', 3]",JW0766,moaC,18,H,3,"['H', 3]",no
1656,22,G,3,"['G', 3]",JW0767,moaD,18,A,4,"['A', 4]",no
1657,22,H,3,"['H', 3]",JW0768,moaE,18,B,4,"['B', 4]",no
1658,22,A,4,"['A', 4]",JW0810,moeB,18,C,4,"['C', 4]",no
1659,22,B,4,"['B', 4]",JW0811,moeA,18,D,4,"['D', 4]",no
1660,22,C,4,"['C', 4]",JW0833,grxA,18,E,4,"['E', 4]",no
1661,22,D,4,"['D', 4]",JW0914,pncB,18,F,4,"['F', 4]",no
1662,22,E,4,"['E', 4]",JW1331,abgB,18,G,4,"['G', 4]",no
1663,22,F,4,"['F', 4]",JW1388,paaF,18,H,4,"['H', 4]",no
1664,22,G,4,"['G', 4]",JW1389,paaG,18,A,5,"['A', 5]",no
1665,22,H,4,"['H', 4]",JW1628,pdxY,18,B,5,"['B', 5]",no
1666,22,B,5,"['B', 5]",JW1801,pabB,18,C,5,"['C', 5]",no
1667,22,C,5,"['C', 5]",JW1969,cobT,18,D,5,"['D', 5]",no
1668,22,D,5,"['D', 5]",JW1970,cobS,18,E,5,"['E', 5]",no
1669,22,E,5,"['E', 5]",JW1971,cobU,18,F,5,"['F', 5]",no
1670,22,F,5,"['F', 5]",JW2041,wcaD,18,G,5,"['G', 5]",no
1671,22,G,5,"['G', 5]",JW2091,thiM,18,H,5,"['H', 5]",no
1672,22,H,5,"['H', 5]",JW2186,ccmD,18,A,6,"['A', 6]",no
1673,22,A,6,"['A', 6]",JW2187,ccmC,18,B,6,"['B', 6]",no
1674,22,B,6,"['B', 6]",JW2188,ccmB,18,C,6,"['C', 6]",no
1675,22,C,6,"['C', 6]",JW2255,menE,18,D,6,"['D', 6]",no
1676,22,D,6,"['D', 6]",JW2256,menC,18,E,6,"['E', 6]",no
1677,22,F,6,"['F', 6]",JW2317,pdxB,18,F,6,"['F', 6]",no
1678,22,G,6,"['G', 6]",JW2429,hemF,18,G,6,"['G', 6]",no
1679,22,H,6,"['H', 6]",wild_type,wild_type,18,H,6,"['H', 6]",no
1680,22,A,7,"['A', 7]",JW2558,nadB,18,A,7,"['A', 7]",no
1681,22,B,7,"['B', 7]",JW2566,trxC,18,B,7,"['B', 7]",no
1682,22,C,7,"['C', 7]",JW2663,gshA,18,C,7,"['C', 7]",no
1683,22,D,7,"['D', 7]",JW2783,ygdL,18,D,7,"['D', 7]",no
1684,22,E,7,"['E', 7]",JW2857,idi,18,E,7,"['E', 7]",no
1685,22,F,7,"['F', 7]",JW2863,fldB,18,F,7,"['F', 7]",no
1686,22,G,7,"['G', 7]",JW2874,visC,18,G,7,"['G', 7]",no
1687,22,H,7,"['H', 7]",JW2914,gshB,18,H,7,"['H', 7]",no
1688,22,A,8,"['A', 8]",JW3198,sspA,18,A,8,"['A', 8]",no
1689,22,B,8,"['B', 8]",JW3323,pabA,18,B,8,"['B', 8]",no
1690,22,C,8,"['C', 8]",JW3775,hemX,18,C,8,"['C', 8]",no
1691,22,D,8,"['D', 8]",JW5581,ubiE,18,D,8,"['D', 8]",no
1692,22,E,8,"['E', 8]",JW3820,fre,18,E,8,"['E', 8]",no
1693,22,G,8,"['G', 8]",JW3900,rraA,18,F,8,"['F', 8]",no
1694,22,H,8,"['H', 8]",JW3901,menA,18,G,8,"['G', 8]",no
1695,22,A,9,"['A', 9]",JW3942,coaA,18,H,8,"['H', 8]",no
1696,22,B,9,"['B', 9]",JW3953,thiH,18,A,9,"['A', 9]",no
1697,22,C,9,"['C', 9]",JW3957,thiE,18,B,9,"['B', 9]",no
1698,22,D,9,"['D', 9]",JW3958,thiC,18,C,9,"['C', 9]",no
1699,22,E,9,"['E', 9]",JW4349,lplA,18,D,9,"['D', 9]",no
1700,22,F,9,"['F', 9]",JW0135,htrE,18,E,9,"['E', 9]",no
1701,22,G,9,"['G', 9]",JW0192,rcsF,18,F,9,"['F', 9]",no
1702,22,H,9,"['H', 9]",JW0230,crl,18,G,9,"['G', 9]",no
1703,22,A,10,"['A', 10]",JW0231,phoE,18,H,9,"['H', 9]",no
1704,22,B,10,"['B', 10]",JW0372,ddlA,18,A,10,"['A', 10]",no
1705,22,C,10,"['C', 10]",JW0431,ppiD,18,B,10,"['B', 10]",no
1706,22,D,10,"['D', 10]",JW0519,sfmA,18,C,10,"['C', 10]",no
1707,22,E,10,"['E', 10]",JW0520,sfmC,18,D,10,"['D', 10]",no
1708,22,F,10,"['F', 10]",JW0628,rlpA,18,E,10,"['E', 10]",no
1709,22,G,10,"['G', 10]",JW0707,ybgP,18,F,10,"['F', 10]",no
